j1,j2,j3,sample,subject
7.958268e+09,1.531602e+19,4.587864e+27,0,29
1.136938e+10,3.592389e+19,2.309654e+28,0,81
8.399392e+09,1.727043e+19,5.356776e+27,0,95
9.080227e+09,2.024433e+19,5.884367e+27,0,101
9.358781e+09,2.269283e+19,8.213005e+27,0,40
7.617862e+19,7.488133e+29,1.701525e+39,0,26
1.036154e+10,2.603225e+19,1.168944e+28,0,19
1.129067e+10,2.950388e+19,1.490720e+28,0,38
1.283274e+10,3.947369e+19,1.668003e+28,0,104
9.586316e+09,2.476531e+19,1.097532e+28,0,81
8.310338e+09,1.795575e+19,5.226228e+27,0,40
1.365371e+10,4.625718e+19,2.535509e+28,0,27
1.357964e+10,4.346258e+19,2.115340e+28,0,40
8.111609e+19,8.337735e+29,1.833930e+39,0,97
8.347452e+09,1.811475e+19,5.074660e+27,0,86
6.346046e+09,1.032117e+19,2.306271e+27,0,88
9.396661e+19,1.301128e+30,3.780324e+39,0,9
8.262287e+09,1.772354e+19,7.128292e+27,0,22
1.270981e+10,4.127675e+19,2.186680e+28,0,27
1.427037e+10,4.945763e+19,2.513562e+28,0,41
7.922053e+19,7.121914e+29,1.418554e+39,0,97
1.388466e+10,5.066447e+19,3.816466e+28,0,79
7.777858e+09,1.539937e+19,5.143547e+27,0,22
8.525391e+09,1.670890e+19,5.043107e+27,0,38
1.385895e+10,4.661907e+19,2.426408e+28,0,8
1.834827e+10,7.807883e+19,5.483478e+28,0,41
9.946233e+09,2.423548e+19,8.498534e+27,0,3
1.285359e+10,4.170017e+19,2.313664e+28,0,24
9.086962e+09,2.097476e+19,8.604969e+27,0,10
1.486889e+10,4.928091e+19,2.682060e+28,0,97
9.927412e+09,2.411080e+19,9.181693e+27,0,30
8.702953e+19,8.797450e+29,2.053308e+39,0,27
9.078870e+19,1.092300e+30,2.880733e+39,0,4
9.113448e+09,2.074498e+19,6.966084e+27,0,89
1.112169e+10,3.144377e+19,1.373025e+28,0,79
1.363618e+10,4.368117e+19,2.202957e+28,0,17
8.383137e+09,1.732545e+19,5.212627e+27,0,96
5.721593e+09,8.295252e+18,1.936273e+27,0,90
8.496165e+19,1.227087e+30,4.035578e+39,0,7
9.941748e+09,2.368011e+19,8.061311e+27,0,37
4.451946e+09,5.487635e+18,1.292477e+27,0,53
8.033723e+09,1.693732e+19,6.342590e+27,0,22
7.273934e+19,5.045310e+29,7.774606e+38,0,83
1.173474e+10,3.205203e+19,1.400946e+28,0,74
9.436449e+09,2.218366e+19,8.519130e+27,0,32
8.240569e+09,1.830256e+19,7.185856e+27,0,59
9.419636e+19,1.563244e+30,4.936610e+39,0,44
1.261583e+10,3.574937e+19,1.659670e+28,0,21
7.454728e+19,4.855008e+29,7.131133e+38,0,28
8.083472e+19,7.639650e+29,1.739735e+39,0,85
6.641634e+09,1.085544e+19,2.849829e+27,0,12
6.100100e+09,8.516463e+18,1.382326e+27,0,31
1.005073e+10,2.485467e+19,1.069188e+28,0,78
9.516311e+09,2.270661e+19,7.299315e+27,0,68
1.413308e+10,4.842164e+19,2.469921e+28,0,23
6.474661e+09,1.043947e+19,2.262410e+27,0,18
1.052709e+10,2.907281e+19,1.327817e+28,0,98
1.283465e+10,3.990674e+19,1.847005e+28,0,104
1.306774e+10,3.948454e+19,1.472603e+28,0,26
1.176402e+10,3.337944e+19,1.454167e+28,0,54
1.262094e+10,3.890338e+19,1.586990e+28,0,27
6.785029e+09,1.031044e+19,2.278825e+27,0,82
1.096961e+10,3.032232e+19,1.541831e+28,0,32
1.414570e+10,5.209354e+19,3.995430e+28,0,98
7.821630e+19,8.104804e+29,1.732312e+39,0,97
6.700283e+09,1.132668e+19,3.112552e+27,0,18
5.819520e+09,8.611430e+18,2.093805e+27,0,13
9.090987e+09,2.085499e+19,7.224448e+27,0,101
5.777220e+09,8.939708e+18,2.251094e+27,0,95
7.923150e+09,1.516812e+19,3.860411e+27,0,14
7.515696e+19,7.769137e+29,1.762361e+39,0,16
1.179127e+10,3.728778e+19,2.315437e+28,0,81
5.913067e+09,8.863834e+18,2.075705e+27,0,90
8.746666e+09,1.960622e+19,6.155842e+27,0,84
6.990377e+09,1.177960e+19,3.157105e+27,0,13
8.196173e+09,1.756264e+19,6.982305e+27,0,30
1.414199e+10,4.770749e+19,3.109522e+28,0,32
2.015023e+10,8.722841e+19,5.578363e+28,0,5
5.785224e+09,8.623784e+18,2.365466e+27,0,48
8.878939e+09,1.868140e+19,7.189858e+27,0,11
1.725980e+10,6.509901e+19,3.273943e+28,0,5
9.369340e+09,2.194915e+19,8.321266e+27,0,96
6.753903e+09,1.146668e+19,3.327594e+27,0,90
1.012328e+10,2.362560e+19,6.879443e+27,0,26
8.036281e+19,7.535883e+29,1.699003e+39,0,85
5.380421e+09,7.056076e+18,1.326789e+27,0,15
1.318845e+10,4.688759e+19,2.924865e+28,0,99
1.042103e+10,2.677260e+19,1.189633e+28,0,19
3.434061e+10,2.914313e+20,4.412158e+29,0,72
8.454146e+09,1.883394e+19,6.104273e+27,0,40
7.418463e+19,6.145176e+29,1.130488e+39,0,19
1.108414e+10,3.159362e+19,1.680370e+28,0,97
7.878903e+09,1.604223e+19,4.862393e+27,0,84
1.367182e+10,4.890940e+19,2.937204e+28,0,7
9.868873e+09,2.295867e+19,8.236401e+27,0,96
1.316354e+10,3.963237e+19,1.911124e+28,0,35
9.946571e+09,2.412742e+19,8.281616e+27,0,89
9.070195e+09,1.974537e+19,6.118460e+27,0,3
9.628313e+09,2.552898e+19,1.266789e+28,0,81
6.724707e+09,1.102484e+19,2.802192e+27,0,12
1.026399e+10,2.594776e+19,1.180731e+28,0,36
7.585496e+19,8.215714e+29,1.976487e+39,0,104
9.837540e+09,2.481004e+19,1.043209e+28,0,77
9.071995e+19,1.129149e+30,3.017711e+39,0,9
1.064618e+10,2.840915e+19,1.109428e+28,0,42
9.440095e+09,2.302767e+19,1.014229e+28,0,35
9.491365e+09,2.281222e+19,8.540184e+27,0,35
9.489345e+09,2.098280e+19,8.497730e+27,0,38
5.395162e+09,7.723783e+18,1.871724e+27,0,102
1.031721e+10,2.619209e+19,9.156435e+27,0,6
7.851272e+09,1.602355e+19,4.722074e+27,0,0
6.571170e+09,1.084823e+19,2.716795e+27,0,13
8.660532e+09,1.819412e+19,4.388241e+27,0,26
6.531529e+09,1.175256e+19,3.917163e+27,0,92
2.786234e+10,1.955423e+20,2.117474e+29,0,72
1.646820e+10,6.080262e+19,3.065705e+28,0,5
1.148248e+10,3.238489e+19,1.869119e+28,0,30
7.012083e+09,1.134311e+19,2.858124e+27,0,82
1.137333e+10,3.329858e+19,1.699475e+28,0,67
1.059099e+10,2.492106e+19,7.694958e+27,0,20
5.483227e+09,7.406353e+18,1.362902e+27,0,13
1.427486e+10,4.660962e+19,2.714893e+28,0,16
6.254122e+09,9.190529e+18,1.861300e+27,0,15
6.317701e+09,1.021177e+19,2.405186e+27,0,1
1.136887e+20,1.480170e+30,4.205301e+39,0,9
8.902380e+09,1.938468e+19,5.825910e+27,0,101
1.095879e+10,2.871292e+19,9.801804e+27,0,101
7.404228e+19,7.308111e+29,1.548571e+39,0,36
1.085680e+10,2.863606e+19,1.070019e+28,0,3
5.223595e+09,7.026468e+18,1.621878e+27,0,48
1.407379e+10,4.377044e+19,2.493250e+28,0,36
6.959147e+09,1.196661e+19,2.524399e+27,0,1
1.355385e+10,4.790764e+19,2.784736e+28,0,7
7.216549e+09,1.180192e+19,2.722613e+27,0,63
1.079829e+10,2.372977e+19,6.412246e+27,0,43
7.613322e+19,7.725033e+29,1.690591e+39,0,96
5.865369e+09,8.351802e+18,1.614059e+27,0,15
9.146606e+09,1.942085e+19,5.227961e+27,0,20
9.570555e+09,2.362391e+19,1.040094e+28,0,35
7.629507e+19,6.734779e+29,1.302088e+39,0,32
1.298112e+10,3.716952e+19,1.588746e+28,0,91
9.188880e+09,1.990130e+19,5.289345e+27,0,88
6.323580e+09,1.055676e+19,2.781594e+27,0,102
1.406889e+10,4.719346e+19,2.621533e+28,0,9
7.873195e+09,1.641311e+19,5.483400e+27,0,40
1.277440e+10,4.081796e+19,1.954256e+28,0,24
1.125577e+10,3.171312e+19,1.696266e+28,0,32
8.820299e+09,1.982545e+19,7.752952e+27,0,10
8.373431e+09,1.795185e+19,5.655474e+27,0,37
9.776363e+09,2.517346e+19,1.099423e+28,0,0
1.077722e+10,2.931039e+19,1.250245e+28,0,98
9.591560e+09,2.224391e+19,6.631861e+27,0,26
1.017678e+10,2.280873e+19,5.817074e+27,0,20
1.030168e+10,2.720906e+19,1.159523e+28,0,42
6.740684e+09,1.130193e+19,2.750319e+27,0,28
9.378296e+09,2.256543e+19,8.684868e+27,0,39
7.673215e+09,1.449277e+19,3.807337e+27,0,14
1.335344e+10,4.132577e+19,1.965123e+28,0,17
7.253415e+19,7.451698e+29,1.671814e+39,0,93
9.100676e+09,2.135907e+19,7.364105e+27,0,39
4.341984e+09,4.806703e+18,8.926200e+26,0,58
1.016374e+10,2.514835e+19,8.733875e+27,0,77
7.580178e+19,8.815286e+29,2.217078e+39,0,54
8.876483e+09,2.161962e+19,9.603934e+27,0,85
1.030892e+10,2.641276e+19,1.062791e+28,0,39
1.231099e+10,3.729355e+19,1.743465e+28,0,6
6.336080e+09,1.012194e+19,2.388129e+27,0,13
1.389699e+10,4.732955e+19,2.287285e+28,0,47
7.073002e+09,1.211684e+19,3.204455e+27,0,12
6.675700e+09,1.129268e+19,2.568134e+27,0,62
8.077232e+09,1.611481e+19,4.878684e+27,0,14
1.084388e+10,2.831563e+19,1.203510e+28,0,91
1.175870e+10,3.349606e+19,1.742263e+28,0,32
8.686379e+09,1.858330e+19,6.203783e+27,0,96
9.085794e+09,2.169452e+19,9.639802e+27,0,35
9.472445e+09,2.299754e+19,1.104734e+28,0,30
1.154861e+10,3.195745e+19,1.111717e+28,0,104
1.380971e+10,4.698471e+19,2.902434e+28,0,34
1.047795e+10,2.964949e+19,1.610542e+28,0,61
6.891269e+09,1.150785e+19,2.529684e+27,0,29
7.394911e+19,5.817906e+29,1.029380e+39,0,89
1.284847e+10,4.323574e+19,2.373969e+28,0,7
8.782920e+19,7.951361e+29,1.516605e+39,0,38
1.143791e+10,3.375303e+19,1.702687e+28,0,79
9.938534e+09,2.516394e+19,1.128305e+28,0,35
1.082448e+10,3.009063e+19,1.622998e+28,0,16
1.445240e+10,4.986511e+19,2.483230e+28,0,33
6.502057e+09,1.129011e+19,3.271617e+27,0,95
6.501760e+09,1.048486e+19,2.435093e+27,0,102
8.260493e+09,1.737715e+19,4.952368e+27,0,84
1.241950e+10,3.746990e+19,1.773858e+28,0,24
1.238376e+10,3.511657e+19,1.495997e+28,0,91
8.707072e+09,1.812417e+19,4.383015e+27,0,100
7.009906e+09,1.216920e+19,3.634977e+27,0,90
1.308100e+10,4.063941e+19,1.752870e+28,0,8
7.793522e+19,1.123525e+30,3.504423e+39,0,33
1.136673e+10,3.250167e+19,1.840006e+28,0,32
6.410307e+09,9.206586e+18,1.401601e+27,0,31
1.022888e+10,2.602839e+19,1.133119e+28,0,16
6.688199e+09,1.154854e+19,3.149080e+27,0,95
9.575960e+09,2.394645e+19,8.994127e+27,0,0
5.480156e+09,7.109039e+18,1.193979e+27,0,15
1.326011e+10,3.951223e+19,1.740934e+28,0,39
1.070291e+10,2.363804e+19,7.286276e+27,0,43
9.079788e+09,1.982798e+19,6.525185e+27,0,103
7.809568e+09,1.388820e+19,3.137982e+27,0,31
1.082539e+10,2.781436e+19,1.066187e+28,0,44
4.959212e+09,6.544664e+18,1.369657e+27,0,95
1.112665e+10,3.137224e+19,1.654730e+28,0,87
5.833739e+09,8.079982e+18,1.423926e+27,0,15
6.793061e+09,1.183491e+19,3.139778e+27,0,62
1.975215e+10,7.985239e+19,4.485756e+28,0,87
2.305209e+10,1.070344e+20,8.089582e+28,0,5
7.227288e+09,1.412828e+19,5.321390e+27,0,80
6.873971e+09,1.144920e+19,2.903951e+27,0,12
7.454260e+09,1.385571e+19,4.246932e+27,0,80
1.207777e+10,3.910744e+19,1.989867e+28,0,99
1.541041e+10,5.564738e+19,2.963291e+28,0,27
1.841096e+10,7.709094e+19,4.652368e+28,0,5
8.462025e+09,1.920726e+19,7.643251e+27,0,37
9.488370e+09,2.292646e+19,9.295515e+27,0,96
7.731822e+19,6.482770e+29,1.240236e+39,0,19
8.990301e+09,1.844723e+19,5.250329e+27,0,62
9.387674e+09,1.929303e+19,6.926842e+27,0,82
1.055059e+10,2.796238e+19,9.376825e+27,0,42
7.784930e+09,1.399961e+19,3.006431e+27,0,43
8.928028e+09,1.987285e+19,6.623082e+27,0,89
1.393130e+10,4.732892e+19,2.688253e+28,0,6
1.207803e+10,3.701891e+19,2.175768e+28,0,4
7.838727e+19,5.164679e+29,7.986794e+38,0,30
1.017436e+20,1.375258e+30,4.143784e+39,0,27
7.725037e+19,1.201157e+30,3.602054e+39,0,17
9.101281e+09,2.269568e+19,1.283753e+28,0,30
7.635102e+09,1.526465e+19,5.353494e+27,0,22
9.204878e+09,2.098877e+19,6.487637e+27,0,49
1.413934e+10,4.947951e+19,2.889101e+28,0,27
9.049909e+09,1.989844e+19,6.360501e+27,0,14
8.846340e+09,1.896205e+19,6.413404e+27,0,25
1.091124e+10,3.331622e+19,2.085347e+28,0,81
1.318118e+10,4.205019e+19,1.983991e+28,0,33
7.914142e+09,1.666984e+19,5.420422e+27,0,40
1.472955e+10,5.153213e+19,2.500834e+28,0,5
1.187969e+10,3.500027e+19,1.471884e+28,0,104
1.365870e+10,4.737344e+19,3.027003e+28,0,87
6.925555e+09,1.170200e+19,3.057783e+27,0,12
8.041269e+09,1.700149e+19,5.710878e+27,0,39
1.514631e+10,5.690841e+19,3.358814e+28,0,7
1.034227e+10,2.761460e+19,1.390348e+28,0,94
6.721814e+09,1.089820e+19,2.834151e+27,0,90
1.331101e+10,4.271934e+19,1.929730e+28,0,8
1.509463e+10,5.475004e+19,3.399681e+28,0,34
7.217731e+09,1.290377e+19,3.341527e+27,0,62
1.178009e+10,3.337829e+19,1.182934e+28,0,104
1.112256e+10,3.018047e+19,1.114935e+28,0,104
8.523400e+09,1.733406e+19,6.409368e+27,0,38
8.576335e+09,1.793455e+19,6.017138e+27,0,1
9.992579e+09,2.685870e+19,1.253214e+28,0,85
7.399983e+19,6.518954e+29,1.242432e+39,0,36
1.314661e+10,4.142373e+19,2.332258e+28,0,34
7.740120e+09,1.506699e+19,4.775154e+27,0,95
7.703507e+09,1.448012e+19,3.685086e+27,0,103
1.405235e+10,4.768413e+19,2.666272e+28,0,61
8.442726e+09,1.553528e+19,3.828212e+27,0,31
1.189508e+10,3.318402e+19,1.224554e+28,0,44
9.018902e+09,2.167936e+19,1.014265e+28,0,92
6.649617e+09,1.142097e+19,2.997257e+27,0,1
1.171424e+10,3.758726e+19,2.107776e+28,0,99
1.323467e+10,4.292157e+19,2.492175e+28,0,87
7.315551e+19,5.425530e+29,8.434783e+38,0,43
1.218739e+10,3.728559e+19,2.038684e+28,0,44
4.613845e+09,5.729763e+18,1.143607e+27,0,102
9.759798e+09,2.357710e+19,9.256918e+27,0,49
9.005738e+09,1.826652e+19,4.771171e+27,0,69
1.412377e+10,4.565021e+19,2.217075e+28,0,17
1.168125e+10,3.563904e+19,1.414334e+28,0,99
1.228902e+10,3.631475e+19,1.525901e+28,0,57
8.649598e+09,1.730963e+19,5.668371e+27,0,11
1.192762e+10,3.550565e+19,1.574186e+28,0,24
1.037070e+10,2.689746e+19,1.099546e+28,0,101
7.550876e+09,1.372084e+19,3.229098e+27,0,28
8.080922e+19,5.584788e+29,8.588315e+38,0,1
9.195517e+09,2.113543e+19,9.537495e+27,0,78
9.886125e+09,2.509125e+19,1.135270e+28,0,94
6.572342e+09,1.126279e+19,2.928846e+27,0,88
9.369960e+09,2.136179e+19,6.584531e+27,0,26
9.227648e+19,1.034207e+30,2.516789e+39,0,93
1.077925e+10,2.733062e+19,1.286535e+28,0,64
5.263984e+09,7.135907e+18,1.535658e+27,0,13
1.318635e+10,4.125077e+19,2.250580e+28,0,73
8.035874e+09,1.688681e+19,6.604764e+27,0,30
7.240130e+09,1.192859e+19,2.479981e+27,0,31
1.503082e+10,5.464323e+19,2.807111e+28,0,41
8.302924e+09,1.678469e+19,4.723438e+27,0,29
1.018927e+10,2.663471e+19,1.161008e+28,0,66
1.721929e+10,6.452526e+19,4.005240e+28,0,21
7.946673e+19,6.390188e+29,1.164486e+39,0,22
6.367325e+09,1.009182e+19,2.206162e+27,0,18
1.071302e+10,2.424266e+19,7.695942e+27,0,28
1.885385e+10,8.261939e+19,5.683750e+28,0,27
8.269849e+09,1.848152e+19,7.642319e+27,0,92
1.117264e+10,3.101600e+19,1.235139e+28,0,104
3.948733e+09,4.082602e+18,8.107554e+26,0,58
1.037655e+10,2.425807e+19,8.499890e+27,0,25
8.770997e+09,1.826098e+19,5.799878e+27,0,69
8.801971e+09,1.995905e+19,7.155133e+27,0,39
8.390428e+09,1.873033e+19,6.188123e+27,0,46
1.577991e+10,5.940863e+19,3.960448e+28,0,67
7.535842e+09,1.336261e+19,3.418382e+27,0,11
1.176044e+10,3.591553e+19,1.771270e+28,0,41
1.092259e+10,2.973632e+19,1.482929e+28,0,32
8.476535e+09,1.660088e+19,4.238163e+27,0,43
5.060017e+09,6.345948e+18,1.156480e+27,0,15
9.966489e+09,2.569220e+19,1.026497e+28,0,46
1.426138e+10,4.607911e+19,2.441074e+28,0,21
1.182388e+10,3.830335e+19,2.203670e+28,0,99
1.248075e+10,3.821354e+19,1.959687e+28,0,4
1.147258e+10,3.114055e+19,1.455107e+28,0,94
8.885590e+19,5.910328e+29,8.472825e+38,0,12
6.477439e+09,1.027505e+19,2.660178e+27,0,12
8.686761e+09,1.961893e+19,6.811579e+27,0,84
1.144726e+10,3.236988e+19,1.657155e+28,0,44
7.626245e+19,7.482445e+29,1.738946e+39,0,16
8.822596e+09,1.962121e+19,7.300079e+27,0,10
1.008801e+10,2.445151e+19,1.007603e+28,0,97
7.558356e+09,1.363430e+19,3.202544e+27,0,29
8.689315e+09,1.829993e+19,6.276336e+27,0,71
9.540568e+09,2.243440e+19,7.258426e+27,0,84
7.203434e+09,1.278338e+19,3.183020e+27,0,1
7.767635e+09,1.516364e+19,5.374764e+27,0,28
1.351361e+10,4.386258e+19,2.339987e+28,0,6
6.198386e+09,8.936995e+18,2.080863e+27,0,82
9.507102e+09,2.229120e+19,8.672024e+27,0,97
1.359407e+10,4.319805e+19,1.823823e+28,0,8
9.701629e+09,2.351219e+19,1.080746e+28,0,36
1.288954e+10,4.139216e+19,1.916650e+28,0,27
7.252603e+09,1.250470e+19,2.611785e+27,0,29
5.800105e+09,8.940368e+18,2.181184e+27,0,102
1.113055e+10,3.138397e+19,1.699876e+28,0,94
1.375099e+10,3.993169e+19,1.961527e+28,0,78
8.283725e+09,1.804559e+19,5.640281e+27,0,86
6.470293e+09,1.065426e+19,2.679442e+27,0,83
1.080844e+10,3.098853e+19,1.626016e+28,0,67
9.489553e+09,2.223926e+19,1.045535e+28,0,64
8.444288e+19,6.735664e+29,1.280521e+39,0,86
1.103811e+10,3.210206e+19,1.553124e+28,0,23
8.719418e+09,1.890724e+19,7.190334e+27,0,19
1.147008e+10,3.056848e+19,1.209612e+28,0,96
9.502367e+09,2.240338e+19,8.996088e+27,0,10
8.983431e+09,1.882702e+19,6.713715e+27,0,38
1.066518e+10,2.630250e+19,8.574801e+27,0,54
8.104352e+09,1.492843e+19,3.439001e+27,0,43
7.820025e+19,6.130338e+29,1.152808e+39,0,86
5.764041e+09,7.696181e+18,1.288587e+27,0,15
1.136626e+10,3.179584e+19,1.575620e+28,0,93
1.102733e+10,2.982661e+19,1.311851e+28,0,4
1.209916e+10,3.642969e+19,2.150310e+28,0,93
9.459858e+09,2.465926e+19,1.212760e+28,0,81
1.823885e+10,7.559586e+19,4.857777e+28,0,5
1.012381e+10,2.652580e+19,1.087460e+28,0,42
1.063563e+10,2.840796e+19,1.191847e+28,0,40
9.365171e+09,2.207622e+19,8.282614e+27,0,89
1.082665e+10,2.398750e+19,9.083414e+27,0,82
7.924691e+09,1.571393e+19,4.216662e+27,0,60
5.538095e+09,7.724459e+18,1.668104e+27,0,63
6.693337e+09,1.058235e+19,1.859091e+27,0,29
7.661245e+19,8.568368e+29,2.109108e+39,0,104
1.369695e+10,4.452033e+19,2.451711e+28,0,44
8.716662e+09,1.828671e+19,6.027010e+27,0,69
8.947974e+19,1.095147e+30,2.915168e+39,0,34
9.927793e+19,9.813933e+29,2.161954e+39,0,101
9.409444e+09,2.277381e+19,1.023414e+28,0,35
1.482218e+10,5.133045e+19,2.550636e+28,0,8
1.175762e+10,3.410470e+19,1.821979e+28,0,56
5.294005e+09,6.883250e+18,1.310020e+27,0,15
1.245203e+10,3.980558e+19,2.494619e+28,0,97
9.211084e+09,1.994396e+19,6.108523e+27,0,14
6.345093e+09,1.068743e+19,2.806132e+27,0,95
6.211721e+09,9.096331e+18,1.991573e+27,0,15
1.039211e+10,2.681158e+19,1.282991e+28,0,94
9.216476e+09,2.187437e+19,8.847411e+27,0,35
8.862866e+09,2.032570e+19,7.493847e+27,0,37
1.390967e+10,4.812029e+19,2.560098e+28,0,47
7.681506e+09,1.565858e+19,6.138461e+27,0,65
8.693188e+09,2.045219e+19,9.351430e+27,0,37
1.281911e+10,3.710765e+19,1.802710e+28,0,65
5.511798e+09,7.638991e+18,1.601039e+27,0,13
6.269070e+09,1.028020e+19,3.140926e+27,0,90
7.229749e+09,1.269841e+19,3.639570e+27,0,82
7.614578e+09,1.539890e+19,4.884584e+27,0,37
1.418464e+10,4.708683e+19,2.687003e+28,0,51
6.081206e+09,9.199824e+18,2.580472e+27,0,48
1.149072e+10,3.490941e+19,1.556695e+28,0,99
1.370276e+10,4.410989e+19,2.339474e+28,0,17
1.159393e+10,3.519442e+19,1.933510e+28,0,98
1.127673e+10,3.245373e+19,1.383128e+28,0,23
5.468115e+09,8.116052e+18,2.085544e+27,0,102
8.216627e+09,1.782884e+19,6.396044e+27,0,59
7.667082e+09,1.489318e+19,4.573394e+27,0,71
6.848034e+19,4.987232e+29,7.767711e+38,2,11
9.365505e+09,2.195654e+19,7.413438e+27,0,3
1.056132e+10,2.788795e+19,1.243758e+28,0,87
7.515757e+19,7.636999e+29,1.650553e+39,0,78
8.197675e+09,1.669096e+19,5.417455e+27,0,1
1.044241e+10,2.760718e+19,1.093861e+28,0,40
1.213157e+10,3.194377e+19,1.041086e+28,0,60
7.585459e+19,1.086677e+30,3.277636e+39,0,33
6.701424e+09,1.000550e+19,1.603968e+27,0,31
9.404478e+09,2.218632e+19,8.230351e+27,0,35
1.160945e+10,3.479314e+19,1.775294e+28,0,67
6.524312e+09,1.091601e+19,3.303347e+27,0,90
1.263300e+10,3.879869e+19,1.793569e+28,0,8
1.047357e+10,2.637294e+19,7.574565e+27,0,104
9.670719e+09,2.331998e+19,9.166179e+27,0,32
7.825623e+09,1.614033e+19,4.768445e+27,0,40
9.506196e+09,2.200591e+19,8.995732e+27,0,22
8.679236e+09,1.784918e+19,4.699613e+27,0,25
1.059301e+10,2.765281e+19,9.826610e+27,0,104
6.565829e+09,1.029059e+19,2.072786e+27,0,83
7.644913e+19,8.255854e+29,1.896240e+39,0,21
8.819507e+09,1.894102e+19,5.825493e+27,0,25
1.233079e+10,3.933577e+19,2.487668e+28,0,4
8.624965e+19,1.132858e+30,3.254380e+39,0,33
1.536933e+10,5.940785e+19,4.369640e+28,0,79
1.360304e+10,4.378970e+19,2.081421e+28,0,79
6.595656e+09,1.089723e+19,2.540415e+27,0,28
8.042711e+09,1.537718e+19,4.034096e+27,0,43
1.329474e+10,4.594703e+19,3.206973e+28,0,4
9.557928e+09,2.421583e+19,1.312541e+28,0,30
1.184656e+10,3.620787e+19,1.785257e+28,0,98
5.749035e+09,8.556254e+18,2.181036e+27,0,53
7.842572e+09,1.398976e+19,2.814557e+27,0,20
8.709126e+09,1.824904e+19,4.448769e+27,0,60
7.981083e+09,1.723332e+19,6.605223e+27,0,37
4.792100e+09,5.304925e+18,9.577836e+26,0,11
7.816456e+09,1.624723e+19,5.722219e+27,0,37
7.929830e+09,1.504995e+19,4.192402e+27,0,29
9.200477e+09,2.094334e+19,6.733890e+27,0,26
1.046391e+10,2.882567e+19,1.579551e+28,0,94
9.374970e+09,2.089104e+19,7.350570e+27,0,103
1.009020e+10,2.498603e+19,1.017619e+28,0,32
1.223972e+10,3.611731e+19,1.502278e+28,0,24
7.591628e+19,6.316249e+29,1.215234e+39,0,96
2.808410e+10,1.941482e+20,1.916302e+29,0,72
1.466358e+10,5.213231e+19,2.769375e+28,0,76
6.427216e+09,1.058088e+19,2.749355e+27,0,18
8.142223e+19,1.225014e+30,4.144745e+39,0,41
1.207203e+10,3.812031e+19,1.791824e+28,0,99
8.557640e+09,1.790880e+19,6.157569e+27,0,25
8.615102e+09,1.810242e+19,5.831996e+27,0,103
6.369250e+09,9.283604e+18,1.687456e+27,0,15
6.648805e+09,1.150971e+19,2.845747e+27,0,74
1.010409e+10,2.638225e+19,1.436054e+28,0,30
1.693447e+10,6.852768e+19,4.935995e+28,0,79
1.241902e+10,3.880508e+19,2.008281e+28,0,24
7.713050e+19,9.152192e+29,2.406672e+39,0,24
1.261533e+10,4.115334e+19,2.130731e+28,0,27
1.219857e+10,3.716010e+19,2.031085e+28,0,87
7.090075e+09,1.224857e+19,3.639011e+27,0,82
7.961420e+09,1.656725e+19,6.286545e+27,0,65
8.863652e+09,1.679538e+19,4.176600e+27,0,11
9.459994e+09,2.352521e+19,9.295095e+27,0,0
1.276948e+10,4.515569e+19,3.010315e+28,0,99
1.418361e+10,5.027907e+19,2.834001e+28,0,41
1.188958e+10,3.212685e+19,1.334698e+28,0,4
5.894625e+09,8.762853e+18,2.030983e+27,0,13
8.025448e+09,1.629649e+19,5.910920e+27,0,19
9.193715e+09,2.366166e+19,1.195316e+28,0,81
8.600269e+09,1.803356e+19,5.032129e+27,0,100
6.775323e+09,1.203537e+19,4.028452e+27,0,90
1.018898e+10,2.670170e+19,1.104104e+28,0,40
1.078828e+10,3.197756e+19,1.841609e+28,0,81
1.209641e+10,3.614575e+19,1.810449e+28,0,9
9.663240e+09,2.455824e+19,1.072106e+28,0,66
3.758746e+10,3.498692e+20,6.608511e+29,0,72
7.611337e+09,1.355929e+19,3.752456e+27,0,82
9.139140e+09,2.093924e+19,8.668480e+27,0,97
8.600027e+09,1.951754e+19,7.676854e+27,0,45
1.010189e+10,2.739828e+19,1.317474e+28,0,41
8.571418e+09,1.682833e+19,4.491033e+27,0,31
8.698953e+09,1.873485e+19,5.795746e+27,0,89
1.700403e+10,6.588001e+19,4.270132e+28,0,9
1.540461e+10,5.938516e+19,3.958759e+28,0,47
8.989216e+09,2.009412e+19,8.054472e+27,0,36
7.176829e+09,1.346391e+19,3.307988e+27,0,86
1.504184e+10,5.492202e+19,3.400929e+28,0,33
7.376520e+09,1.343848e+19,3.006638e+27,0,60
1.281284e+10,4.289997e+19,2.764393e+28,0,23
1.684345e+10,6.643306e+19,4.023991e+28,0,27
8.208583e+09,1.577720e+19,3.743185e+27,0,43
7.626630e+19,9.903738e+29,2.778365e+39,0,8
7.525401e+19,1.005609e+30,2.645362e+39,0,97
1.087160e+10,2.971378e+19,1.218345e+28,0,6
8.022333e+19,1.070816e+30,2.713284e+39,0,19
8.676096e+09,1.651415e+19,4.709023e+27,0,11
9.561602e+09,2.250106e+19,9.345066e+27,0,64
7.621399e+09,1.378634e+19,3.462180e+27,0,43
7.175834e+19,8.887076e+29,2.153186e+39,0,91
8.764680e+09,1.984017e+19,8.566121e+27,0,97
7.103324e+09,1.215790e+19,3.296443e+27,0,12
